Station,Date,Time,Precip,type,Air max,min,obs,Wx,Wind dir,speed,Bulb wet,dry,Soil max,min,Evap,Solar,ETo,RH max,min
Nipomo.A,20160501,2359,0.03,,70,46,,,0,0,,,62,59,,557,0.17,96,49
Nipomo.A,20160502,2359,0.04,,63,50,,,0,0,,,63,61,,415,0.11,97,76
Nipomo.A,20160503,2359,0.03,,61,48,,,0,0,,,62,60,,358,0.09,100,81
Nipomo.A,20160504,2359,0.02,,63,51,,,0,0,,,62,61,,293,0.07,99,72
Nipomo.A,20160505,2359,0.02,,66,51,,,0,0,,,63,61,,444,0.13,97,60
Nipomo.A,20160506,2359,0.02,,66,52,,,0,0,,,63,61,,490,0.14,97,64
Nipomo.A,20160507,2359,0.02,,66,50,,,W,3,,,63,61,,527,0.16,97.6,63.4
Nipomo.A,20160508,2359,0.02,,64,47,,,0,0,,,63,60,,572,0.16,98,72
Nipomo.A,20160509,2359,0.02,,63,54,,,0,0,,,63,61,,443,0.13,94,73
Nipomo.A,20160510,2359,0.02,,63,54,,,0,0,,,64,61,,430,0.12,92,73
Nipomo.A,20160511,2359,0.03,,62,54,,,0,0,,,63,62,,332,0.08,97,78
Nipomo.A,20160512,2359,0.02,,63,53,,,W,3,,,64,62,,415,0.11,97.6,78.4
Nipomo.A,20160513,2359,0.02,,65,52,,,0,0,,,64,62,,348,0.09,98,72
Nipomo.A,20160514,2359,0.04,,69,50,,,0,0,,,64,61,,599,0.18,96,63
Nipomo.A,20160515,2359,0.03,,67,51,,,0,0,,,64,62,,596,0.18,98,68
Nipomo.A,20160516,2359,0.02,,65,51,,,0,0,,,65,62,,584,0.17,98,71
Nipomo.A,20160517,2359,0.02,,60,52,,,0,0,,,64,62,,383,0.1,99,85
Nipomo.A,20160518,2359,0.04,,63,52,,,0,0,,,65,62,,483,0.13,100,79
Nipomo.A,20160519,2359,0.04,,61,51,,,0,0,,,63,62,,304,0.07,100,72
Nipomo.A,20160520,2359,0.02,,63,47,,,0,0,,,63,61,,538,0.16,95,64
Nipomo.A,20160521,2359,0.03,,64,44,,,0,0,,,63,60,,634,0.19,97,56
Nipomo.A,20160522,2359,0.04,,66,46,,,0,0,,,63,60,,634,0.19,95,58
Nipomo.A,20160523,2359,0.02,,64,45,,,0,0,,,63,60,,620,0.18,97,66
Nipomo.A,20160524,2359,0.03,,64,52,,,0,0,,,64,62,,513,0.15,99,70
Nipomo.A,20160525,2359,0.02,,65,52,,,0,0,,,64,62,,539,0.16,90,65
Nipomo.A,20160526,2359,0.03,,64,48,,,0,0,,,64,61,,628,0.19,97,68
Nipomo.A,20160527,2359,0.02,,61,51,,,0,0,,,64,62,,466,0.12,98,80
Nipomo.A,20160528,2359,0.02,,62,51,,,0,0,,,64,62,,467,0.13,99,81
Nipomo.A,20160529,2359,0.04,,65,55,,,0,0,,,64,63,,285,0.07,98,74
Nipomo.A,20160530,2359,0.02,,61,52,,,0,0,,,64,62,,350,0.09,99,81
Nipomo.A,20160531,2359,0.04,,60,51,,,0,0,,,64,62,,383,0.1,100,86
Nipomo.A,20160601,2359,0.04,,63,52,,,0,0,,,65,62,,491,0.13,100,79
Nipomo.A,20160602,2359,0.04,,64,51,,,0,0,,,65,63,,555,0.15,100,77
Nipomo.A,20160603,2359,0.04,,68,49,,,0,0,,,66,63,,625,0.18,100,72
Nipomo.A,20160604,2359,0.01,,71,49,,,0,0,,,66,63,,567,0.16,100,63
Nipomo.A,20160605,2359,0.03,,63,51,,,0,0,,,66,64,,478,0.13,100,78
Nipomo.A,20160606,2359,0.02,,64,53,,,0,0,,,65,64,,422,0.11,100,78
Nipomo.A,20160607,2359,0.01,,66,53,,,0,0,,,66,64,,542,0.16,100,76
Nipomo.A,20160608,2359,0.02,,69,53,,,0,0,,,67,64,,553,0.17,98,67
Nipomo.A,20160609,2359,0.02,,67,51,,,W,3,,,66,64,,530,0.15,99.7,68.9
Nipomo.A,20160610,2359,0,,68,52,,,0,0,,,66,64,,488,0.14,97,70
Nipomo.A,20160611,2359,0.01,,66,50,,,0,0,,,66,64,,484,0.15,96,73
Nipomo.A,20160612,2359,0.01,,70,55,,,0,0,,,67,64,,540,0.17,97,64
Nipomo.A,20160613,2359,0.02,,64,51,,,0,0,,,66,65,,504,0.14,99,73
Nipomo.A,20160614,2359,0.02,,68,48,,,0,0,,,66,63,,650,0.2,99,58
Nipomo.A,20160615,2359,0.02,,65,46,,,0,0,,,65,63,,642,0.19,96,62
Nipomo.A,20160616,2359,0.02,,71,48,,,0,0,,,65,62,,641,0.21,97,46
Nipomo.A,20160617,2359,0.02,,68,50,,,0,0,,,66,63,,624,0.18,98,69
Nipomo.A,20160618,2359,0,,74,53,,,0,0,,,67,64,,625,0.2,99,55
Nipomo.A,20160619,2359,0.02,,80,51,,,0,0,,,67,64,,629,0.21,97,44
Nipomo.A,20160620,2359,0.02,,78,53,,,0,0,,,67,64,,625,0.21,94,46
Nipomo.A,20160621,2359,0.02,,69,52,,,0,0,,,67,64,,629,0.19,95,64
Nipomo.A,20160622,2359,0.01,,64,51,,,0,0,,,66,64,,640,0.18,99,77
Nipomo.A,20160623,2359,0.03,,75,49,,,0,0,,,67,64,,629,0.21,100,44
Nipomo.A,20160624,2359,0.02,,67,50,,,0,0,,,66,64,,642,0.19,96,65
Nipomo.A,20160625,2359,0.02,,77,48,,,0,0,,,67,63,,645,0.21,96,48
Nipomo.A,20160626,2359,0.02,,72,49,,,0,0,,,66,64,,638,0.19,98,61
Nipomo.A,20160627,2359,0.02,,67,52,,,0,0,,,66,64,,616,0.18,96,68
Nipomo.A,20160628,2359,0.01,,70,52,,,0,0,,,67,64,,549,0.17,100,64
Nipomo.A,20160629,2359,0.02,,62,50,,,0,0,,,66,64,,595,0.16,100,78
Nipomo.A,20160630,2359,0.01,,80,52,,,,,,,72,68,,642,,,
Nipomo.A,20160701,2359,0.01,,64,52,,,0,0,,,66,64,,551,0.16,100,76
Nipomo.A,20160702,2359,0.02,,69,53,,,0,0,,,67,65,,529,0.16,100,70
Nipomo.A,20160703,2359,0.01,,70,54,,,0,0,,,67,66,,457,0.14,97,65
Nipomo.A,20160704,2359,0.02,,65,52,,,0,0,,,67,65,,463,0.13,99,75
Nipomo.A,20160705,2359,0.01,,64,53,,,0,0,,,66,65,,394,0.11,98,79
Nipomo.A,20160706,2359,0.02,,64,52,,,0,0,,,67,65,,485,0.14,99,74
Nipomo.A,20160707,2359,0.02,,64,53,,,0,0,,,66,65,,493,0.14,98,78
Nipomo.A,20160708,2359,0.02,,63,53,,,0,0,,,66,65,,466,0.13,99,79
Nipomo.A,20160709,2359,0.02,,72,54,,,0,0,,,67,65,,558,0.17,100,63
Nipomo.A,20160710,2359,0.01,,71,52,,,0,0,,,67,65,,638,0.2,95,56
Nipomo.A,20160711,2359,0.02,,64,49,,,0,0,,,67,65,,616,0.17,99,77
Nipomo.A,20160712,2359,0.01,,64,52,,,SW,4,,,67,65,,607,0.18,99.5,74.4
Nipomo.A,20160713,2359,0.02,,65,51,,,0,0,,,66,65,,497,0.14,100,79
Nipomo.A,20160714,2359,0.02,,63,51,,,0,0,,,67,65,,560,0.16,100,81
Nipomo.A,20160715,2359,0.02,,65,50,,,0,0,,,67,65,,486,0.13,100,76
Nipomo.A,20160716,2359,0.01,,65,52,,,0,0,,,67,65,,513,0.15,100,76
Nipomo.A,20160717,2359,0.01,,64,53,,,0,0,,,67,65,,499,0.14,99,74
Nipomo.A,20160718,2359,0.01,,66,53,,,0,0,,,67,65,,547,0.16,99,73
Nipomo.A,20160719,2359,0,,64,52,,,0,0,,,67,65,,535,0.15,100,78
Nipomo.A,20160720,2359,0.01,,69,50,,,0,0,,,67,65,,621,0.19,99,65
Nipomo.A,20160721,2359,0.02,,70,52,,,0,0,,,67,65,,577,0.18,100,61
Nipomo.A,20160722,2359,0.03,,73,53,,,0,0,,,67,65,,603,0.2,97,52
Nipomo.A,20160723,2359,0.04,,74,51,,,0,0,,,67,65,,621,0.2,98,55
Nipomo.A,20160724,2359,0.02,,65,51,,,0,0,,,67,65,,595,0.17,100,77
Nipomo.A,20160725,2359,0.03,,64,49,,,0,0,,,67,65,,552,0.15,100,81
Nipomo.A,20160726,2359,0.03,,69,51,,,0,0,,,67,65,,574,0.17,100,67
Nipomo.A,20160727,2359,0,,78,54,,,,,,,73,69,,588,,,
Nipomo.A,20160728,2359,0.02,,65,52,,,0,0,,,67,66,,535,0.15,100,78
Nipomo.A,20160729,2359,0.03,,65,52,,,0,0,,,67,66,,500,0.14,100,78
Nipomo.A,20160730,2359,0,,79,54,,,,,,,73,69,,581,,,
Nipomo.A,20160731,2359,0.03,,70,54,,,0,0,,,69,67,,545,0.16,100,77
Nipomo.A,20160801,2359,0.04,,68,55,,,0,0,,,69,67,,518,0.15,100,78
Nipomo.A,20160802,2359,0.04,,67,57,,,0,0,,,68,67,,430,0.12,100,79
Nipomo.A,20160803,2359,0.06,,66,56,,,0,0,,,68,67,,405,0.11,100,79
Nipomo.A,20160804,2359,0.02,,66,55,,,0,0,,,68,67,,333,0.09,98,77
Nipomo.A,20160805,2359,0.03,,68,53,,,0,0,,,67,66,,462,0.14,98,70
Nipomo.A,20160806,2359,0.02,,65,53,,,0,0,,,67,66,,447,0.13,98,77
Nipomo.A,20160807,2359,0,,81,53,,,,,,,73,69,,581,,,
Nipomo.A,20160808,2359,0.02,,63,53,,,0,0,,,67,65,,376,0.1,100,82
Nipomo.A,20160809,2359,0.02,,63,55,,,0,0,,,66,65,,231,0.06,99,80
Nipomo.A,20160810,2359,0.02,,67,56,,,0,0,,,67,65,,407,0.11,97,74
Nipomo.A,20160811,2359,0.03,,71,55,,,0,0,,,67,66,,502,0.15,100,70
Nipomo.A,20160812,2359,0.05,,64,54,,,0,0,,,67,66,,377,0.1,100,81
Nipomo.A,20160813,2359,0.02,,65,54,,,0,0,,,67,66,,470,0.13,100,81
Nipomo.A,20160814,2359,0.04,,65,53,,,0,0,,,67,66,,483,0.14,100,81
Nipomo.A,20160815,2359,0.04,,65,53,,,0,0,,,67,66,,453,0.12,100,81
Nipomo.A,20160816,2359,0.05,,64,53,,,0,0,,,67,66,,465,0.13,100,78
Nipomo.A,20160817,2359,0.03,,65,53,,,0,0,,,67,66,,500,0.14,100,78
Nipomo.A,20160818,2359,0.03,,65,52,,,0,0,,,67,66,,465,0.13,100,78
Nipomo.A,20160819,2359,0.02,,66,55,,,0,0,,,67,66,,414,0.12,99,76
Nipomo.A,20160820,2359,0.01,,65,54,,,0,0,,,67,66,,365,0.1,99,77
Nipomo.A,20160821,2359,0.03,,66,53,,,0,0,,,67,65,,373,0.1,100,78
Nipomo.A,20160822,2359,0.01,,67,54,,,0,0,,,67,65,,408,0.12,100,75
Nipomo.A,20160823,2359,0.02,,68,54,,,0,0,,,67,65,,478,0.14,99,73
Nipomo.A,20160824,2359,0.04,,66,54,,,0,0,,,67,65,,420,0.12,99,76
Nipomo.A,20160825,2359,0.02,,65,54,,,0,0,,,67,65,,396,0.11,100,77
Nipomo.A,20160826,2359,0.02,,68,55,,,0,0,,,67,65,,340,0.09,98,71
Nipomo.A,20160827,2359,0.03,,67,56,,,0,0,,,67,65,,329,0.09,98,71
Nipomo.A,20160828,2359,0.02,,70,53,,,0,0,,,67,65,,489,0.15,98,67
Nipomo.A,20160829,2359,0.03,,70,52,,,0,0,,,67,65,,476,0.14,100,67
Nipomo.A,20160830,2359,0.04,,76,54,,,0,0,,,67,65,,512,0.17,100,52
Nipomo.A,20160831,2359,0.03,,70,53,,,0,0,,,67,65,,520,0.15,100,67
Nipomo.A,20160901,2359,0.01,,84,53,,,0,0,,,67,66,,525,0.14,100,71
Nipomo.A,20160902,2359,0.03,,68,54,,,0,0,,,66,65,,410,0.12,98,75
Nipomo.A,20160903,2359,0.03,,65,56,,,0,0,,,66,65,,310,0.08,97,76
Nipomo.A,20160904,2359,0.02,,68,55,,,0,0,,,66,65,,464,0.15,94,63
Nipomo.A,20160905,2359,0.03,,67,52,,,0,0,,,66,64,,473,0.14,97,69
Nipomo.A,20160906,2359,0.05,,66,48,,,0,0,,,66,64,,478,0.14,99,75
Nipomo.A,20160907,2359,0.02,,68,52,,,0,0,,,66,64,,374,0.11,100,79
Nipomo.A,20160908,2359,0.03,,71,56,,,0,0,,,67,65,,413,0.13,98,71
Nipomo.A,20160909,2359,0.03,,65,53,,,0,0,,,66,65,,322,0.09,98,81
Nipomo.A,20160910,2359,0.02,,65,55,,,0,0,,,66,65,,330,0.09,100,80
Nipomo.A,20160911,2359,0.02,,64,55,,,0,0,,,66,65,,281,0.07,98,81
Nipomo.A,20160912,2359,0.01,,65,56,,,0,0,,,65,65,,259,0.07,96,74
Nipomo.A,20160913,2359,0.03,,68,51,,,0,0,,,65,64,,444,0.14,88,48
Nipomo.A,20160914,2359,0.03,,69,48,,,0,0,,,65,63,,432,0.14,93,54
Nipomo.A,20160915,2359,0.02,,69,50,,,0,0,,,65,63,,423,0.13,99,66
Nipomo.A,20160916,2359,0.04,,65,54,,,0,0,,,65,64,,415,0.12,100,79
Nipomo.A,20160917,2359,0.02,,66,52,,,0,0,,,65,64,,412,0.12,100,76
Nipomo.A,20160918,2359,0,,79,53,,,,,,,69,66,,430,,,
Nipomo.A,20160919,2359,0.02,,76,56,,,0,0,,,66,65,,333,0.1,100,66
Nipomo.A,20160920,2359,0.01,,73,57,,,0,0,,,67,65,,370,0.12,100,54
Nipomo.A,20160921,2359,0.02,,70,52,,,0,0,,,66,65,,323,0.09,100,68
Nipomo.A,20160922,2359,0.03,,70,49,,,0,0,,,66,64,,394,0.13,98,53
Nipomo.A,20160923,2359,0,,72,48,,,0,0,,,64,63,,386,0.12,92,47
Nipomo.A,20160924,2359,0.02,,82,52,,,,,,,69,66,,417,,,
Nipomo.A,20160925,2359,0,,94,60,,,0,0,,,66,64,,390,0.17,64,16
Nipomo.A,20160926,2359,0.01,,98,63,,,0,0,,,66,64,,391,0.19,45,11
Nipomo.A,20160927,2359,0,,95,58,,,0,0,,,66,64,,356,0.16,87,15
Nipomo.A,20160928,2359,0.02,,70,51,,,0,0,,,66,64,,383,0.11,100,66
Nipomo.A,20160929,2359,0.05,,67,48,,,0,0,,,65,64,,365,0.1,100,72
Nipomo.A,20160930,2359,0.04,,66,50,,,0,0,,,65,64,,332,0.09,100,66
Nipomo.A,20161001,2359,0.01,,74,47,,,0,0,,,64,63,,379,0.13,100,41
Nipomo.A,20161002,2359,0.03,,69,46,,,0,0,,,64,62,,376,0.12,98,53
Nipomo.A,20161003,2359,0.04,,70,50,,,0,0,,,63,62,,356,0.13,94,45
Nipomo.A,20161004,2359,0.02,,72,49,,,0,0,,,63,61,,361,0.12,94,53
Nipomo.A,20161005,2359,0.01,,73,55,,,0,0,,,63,61,,366,0.14,79,44
Nipomo.A,20161006,2359,0.02,,86,55,,,0,0,,,63,61,,368,0.16,85,23
Nipomo.A,20161007,2359,0,,81,52,,,,,,,68,65,,400,,,
Nipomo.A,20161008,2359,0.04,,91,54,,,0,0,,,64,62,,362,0.14,68,24
Nipomo.A,20161009,2359,0,,73,51,,,0,0,,,63,62,,359,0.12,81,34
Nipomo.A,20161010,2359,0,,62,51,,,0,0,,,63,62,,250,0.07,100,66
Nipomo.A,20161011,2359,0,,66,51,,,0,0,,,63,62,,283,0.08,93,64
Nipomo.A,20161012,2359,0,,66,47,,,0,0,,,62,61,,337,0.1,100,71
Nipomo.A,20161013,2359,0.02,,64,52,,,0,0,,,63,62,,291,0.08,100,78
Nipomo.A,20161014,2359,0,,70,55,,,0,0,,,64,62,,323,0.09,97,68
Nipomo.A,20161015,2359,0.13,,68,61,,,0,0,,,64,63,,84,0.01,100,92
Nipomo.A,20161016,2359,0.27,,70,58,,,0,0,,,65,64,,203,0.06,100,76
Nipomo.A,20161017,2359,0.02,,71,56,,,0,0,,,65,64,,338,0.1,100,58
Nipomo.A,20161018,2359,0.03,,77,57,,,0,0,,,64,63,,330,0.14,75,29
Nipomo.A,20161019,2359,0,,84,56,,,0,0,,,63,62,,338,0.17,54,26
Nipomo.A,20161020,2359,0,,88,59,,,0,0,,,64,62,,335,0.16,62,22
Nipomo.A,20161021,2359,0.03,,81,50,,,0,0,,,64,63,,332,0.12,100,30
Nipomo.A,20161022,2359,0.04,,77,46,,,0,0,,,63,62,,299,0.09,100,39
Nipomo.A,20161023,2359,0.01,,65,48,,,0,0,,,63,62,,240,0.06,100,76
Nipomo.A,20161024,2359,0.02,,70,54,,,0,0,,,64,63,,282,0.09,99,59
Nipomo.A,20161025,2359,0,,72,50,,,0,0,,,63,62,,315,0.1,99,56
Nipomo.A,20161026,2359,0.03,,74,50,,,0,0,,,63,62,,247,0.07,100,52
Nipomo.A,20161027,2359,1.05,,80,50,,,0,0,,,63,62,,176,0.05,100,34
Nipomo.A,20161028,2359,0.43,,69,58,,,0,0,,,64,62,,222,0.05,100,83
Nipomo.A,20161029,2359,0.06,,69,55,,,0,0,,,64,63,,273,0.07,100,75
Nipomo.A,20161030,2359,0.04,,69,53,,,0,0,,,64,63,,192,0.05,100,71
Nipomo.A,20161031,2359,0,,67,47,,,0,0,,,64,62,,304,0.08,100,69
Nipomo.A,20161101,2359,0.02,,67,52,,,0,0,,,63,62,,291,0.08,98,73
Nipomo.A,20161102,2359,0,,76,51,,,0,0,,,63,61,,302,0.1,84,37
Nipomo.A,20161103,2359,0.03,,81,54,,,0,0,,,63,61,,303,0.11,87,28
Nipomo.A,20161104,2359,0,,88,50,,,0,0,,,63,61,,297,0.1,94,27
Nipomo.A,20161105,2359,0,,75,47,,,0,0,,,62,61,,275,0.07,100,70
Nipomo.A,20161106,2359,0.01,,70,47,,,0,0,,,62,61,,251,0.06,100,69
Nipomo.A,20161107,2359,0,,82,55,,,0,0,,,63,61,,287,0.1,92,36
Nipomo.A,20161108,2359,0,,75,53,,,0,0,,,63,62,,262,0.08,100,49
Nipomo.A,20161109,2359,0,,83,48,,,0,0,,,63,62,,279,0.09,100,43
Nipomo.A,20161110,2359,0.02,,87,55,,,0,0,,,63,62,,270,0.1,81,29
Nipomo.A,20161111,2359,0,,81,54,,,0,0,,,63,62,,273,0.09,97,34
Nipomo.A,20161112,2359,0,,79,54,,,0,0,,,63,62,,273,0.09,96,27
Nipomo.A,20161113,2359,0,,76,50,,,0,0,,,63,61,,280,0.08,100,48
Nipomo.A,20161114,2359,0.01,,63,43,,,0,0,,,62,61,,230,0.05,100,82
Nipomo.A,20161115,2359,0.02,,65,48,,,0,0,,,62,61,,202,0.05,100,76
Nipomo.A,20161116,2359,0.01,,68,48,,,0,0,,,62,61,,239,0.08,100,39
Nipomo.A,20161117,2359,0,,70,45,,,0,0,,,61,59,,276,0.1,78,27
Nipomo.A,20161118,2359,0,,71,43,,,0,0,,,59,58,,273,0.08,88,26
Nipomo.A,20161119,2359,0,,65,46,,,0,0,,,60,59,,207,0.06,93,59
Nipomo.A,20161120,2359,0.03,,65,48,,,0,0,,,60,59,,95,0.02,100,69
Nipomo.A,20161121,2359,0.02,,63,48,,,0,0,,,60,59,,261,0.06,100,71
Nipomo.A,20161122,2359,0,,64,46,,,0,0,,,60,59,,259,0.07,95,59
Nipomo.A,20161123,2359,0.03,,68,46,,,,,,,59,56,,262,,,
Nipomo.A,20161124,2359,0,,67,45,,,0,0,,,59,57,,264,0.08,97,49
Nipomo.A,20161125,2359,0,,62,37,,,0,0,,,58,57,,266,0.06,95,44
Nipomo.A,20161126,2359,0.04,,57,44,,,0,0,,,58,57,,80,0.01,99,77
Nipomo.A,20161127,2359,0.03,,62,46,,,0,0,,,58,57,,235,0.06,99,70
Nipomo.A,20161128,2359,0.02,,61,45,,,0,0,,,58,57,,147,0.03,91,68
Nipomo.A,20161129,2359,0,,65,43,,,0,0,,,57,56,,258,0.07,87,47
Nipomo.A,20161130,2359,0,,61,38,,,0,0,,,57,55,,249,0.06,93,58
Nipomo.A,20161201,2359,0,,63,44,,,0,0,,,56,56,,248,0.08,94,49
Nipomo.A,20161202,2359,0,,62,40,,,0,0,,,56,55,,257,0.08,75,39
Nipomo.A,20161203,2359,0,,68,42,,,0,0,,,55,54,,254,0.08,65,32
Nipomo.A,20161204,2359,0,,65,44,,,0,0,,,56,54,,251,0.07,86,44
Nipomo.A,20161205,2359,0,,68,48,,,0,0,,,56,55,,240,0.07,84,49
Nipomo.A,20161206,2359,0,,62,41,,,0,0,,,56,55,,214,0.06,90,47
Nipomo.A,20161207,2359,0,,57,42,,,0,0,,,55,54,,135,0.03,86,55
Nipomo.A,20161208,2359,0,,58,48,,,0,0,,,57,55,,79,0.02,100,70
Nipomo.A,20161209,2359,0,,65,54,,,0,0,,,58,57,,161,0.04,100,87
Nipomo.A,20161210,2359,0.01,,58,53,,,0,0,,,59,58,,73,0.01,100,99
Nipomo.A,20161211,2359,0.02,,63,50,,,0,0,,,59,59,,223,0.05,100,87
Nipomo.A,20161212,2359,0.17,,64,41,,,,,,,56,53,,204,,,
Nipomo.A,20161213,2359,0.01,,63,48,,,0,0,,,59,58,,207,0.05,100,68
Nipomo.A,20161214,2359,0.01,,63,44,,,0,0,,,58,57,,219,0.05,100,70
Nipomo.A,20161215,2359,0.16,,57,46,,,0,0,,,58,58,,35,0,100,96
Nipomo.A,20161216,2359,0.13,,58,41,,,0,0,,,58,57,,192,0.05,100,60
Nipomo.A,20161217,2359,0,,57,38,,,0,0,,,57,55,,251,0.07,83,39
Nipomo.A,20161218,2359,0.13,,64,42,,,,,,,54,53,,191,,,
Nipomo.A,20161219,2359,0,,63,36,,,0,0,,,54,53,,259,0.07,73,35
Nipomo.A,20161220,2359,0,,70,34,,,0,0,,,54,52,,263,0.07,91,30
Nipomo.A,20161221,2359,0,,70,49,,,0,0,,,55,53,,129,0.05,64,39
Nipomo.A,20161222,2359,0,,66,45,,,0,0,,,55,54,,243,0.07,97,50
Nipomo.A,20161223,2359,1,,56,44,,,0,0,,,55,54,,37,0,100,80
Nipomo.A,20161224,2359,0.02,,55,37,,,0,0,,,54,53,,233,0.05,95,57
Nipomo.A,20161225,2359,0,,54,34,,,0,0,,,53,51,,175,0.04,95,46
Nipomo.A,20161226,2359,0,,62,42,,,0,0,,,53,52,,240,0.08,71,45
Nipomo.A,20161227,2359,0.01,,69,38,,,0,0,,,53,51,,253,0.08,72,33
Nipomo.A,20161228,2359,0.02,,79,49,,,0,0,,,54,52,,255,0.09,69,30
Nipomo.A,20161229,2359,0,,70,45,,,0,0,,,54,52,,213,0.06,73,38
Nipomo.A,20161230,2359,0.02,,64,49,,,0,0,,,55,53,,129,0.04,100,66
Nipomo.A,20161231,2359,0.01,,56,40,,,0,0,,,55,54,,210,0.05,100,61
Nipomo.A,20170101,2359,0,,57,39,,,0,0,,,54,52,,141,0.03,87,66
Nipomo.A,20170102,2359,0,,56,44,,,0,0,,,53,53,,104,0.02,88,61
Nipomo.A,20170103,2359,0.02,,61,46,,,0,0,,,54,53,,134,0.04,84,60
Nipomo.A,20170104,2359,1.72,,57,51,,,0,0,,,55,54,,26,0,100,81
Nipomo.A,20170105,2359,0.22,,59,42,,,0,0,,,56,55,,149,0.03,100,78
Nipomo.A,20170106,2359,0.08,,62,38,,,0,0,,,55,53,,243,0.06,99,50
Nipomo.A,20170107,2359,0.58,,59,49,,,0,0,,,54,54,,39,0.01,95,77
Nipomo.A,20170108,2359,1.56,,71,52,,,0,0,,,55,54,,179,0.08,,
Nipomo.A,20170109,2359,0.44,,62,53,,,,,,,57,55,,156,,,
Nipomo.A,20170110,2359,1.13,,58,53,,,,,,,57,56,,60,,,
Nipomo.A,20170111,2359,0.17,,61,53,,,,,,,57,56,,127,,,
Nipomo.A,20170112,2359,0.01,,57,42,,,0,0,,,56,55,,296,0.04,,
Nipomo.A,20170113,2359,0.04,,60,37,,,0,0,,,55,53,,236,0.06,95,56
Nipomo.A,20170114,2359,0.02,,65,43,,,0,0,,,54,53,,270,0.07,91,48
Nipomo.A,20170115,2359,0.02,,60,37,,,0,0,,,54,52,,249,0.06,92,48
Nipomo.A,20170116,2359,0,,62,36,,,0,0,,,53,52,,277,0.07,91,48
Nipomo.A,20170117,2359,0.01,,64,38,,,0,0,,,53,51,,238,0.06,92,46
Nipomo.A,20170118,2359,0.3,,56,42,,,0,0,,,53,52,,75,0.01,94,78
Nipomo.A,20170119,2359,0.3,,59,47,,,0,0,,,54,53,,175,0.04,100,80
Nipomo.A,20170120,2359,1.06,,56,46,,,0,0,,,54,53,,81,0.01,99,79
Nipomo.A,20170121,2359,0.06,,57,43,,,0,0,,,53,52,,155,0.04,96,67
Nipomo.A,20170122,2359,0.57,,59,48,,,0,0,,,54,53,,122,0.03,94,79
Nipomo.A,20170123,2359,0.17,,54,41,,,0,0,,,53,52,,238,0.06,96,70
Nipomo.A,20170124,2359,0.01,,55,39,,,0,0,,,53,51,,201,0.04,97,57
Nipomo.A,20170125,2359,0,,61,36,,,0,0,,,52,51,,295,0.08,87,45
Nipomo.A,20170126,2359,0,,63,39,,,0,0,,,51,50,,297,0.08,73,43
Nipomo.A,20170127,2359,0.02,,62,42,,,0,0,,,52,50,,302,0.09,83,40
Nipomo.A,20170128,2359,0,,65,37,,,0,0,,,52,50,,309,0.08,86,32
Nipomo.A,20170129,2359,0,,70,41,,,0,0,,,52,50,,313,0.1,67,26
Nipomo.A,20170130,2359,0,,75,43,,,0,0,,,53,51,,314,0.1,69,26
Nipomo.A,20170131,2359,0.03,,74,44,,,0,0,,,53,51,,314,0.1,83,33
Nipomo.A,20170201,2359,0.01,,60,37,,,0,0,,,53,52,,259,0.06,100,74
Nipomo.A,20170202,2359,0.2,,62,50,,,0,0,,,54,52,,66,0.02,94,71
Nipomo.A,20170203,2359,0.14,,62,53,,,0,0,,,55,54,,134,0.03,100,91
Nipomo.A,20170204,2359,0,,62,49,,,0,0,,,56,55,,257,0.06,100,74
Nipomo.A,20170205,2359,0.33,,62,47,,,0,0,,,56,55,,171,0.04,100,75
Nipomo.A,20170206,2359,0.83,,64,52,,,0,0,,,56,55,,169,0.04,100,82
Nipomo.A,20170207,2359,1.47,,60,56,,,,,,,58,57,,14,,,
Nipomo.A,20170208,2359,0.05,,68,59,,,,,,,59,57,,113,,,
Nipomo.A,20170209,2359,0.22,,63,56,,,,,,,59,59,,99,,,
Nipomo.A,20170210,2359,0.39,,60,54,,,,,,,59,59,,61,,,
Nipomo.A,20170211,2359,0.04,,61,48,,,,,,,59,58,,242,,,
Nipomo.A,20170212,2359,0,,68,52,,,,,,,58,56,,369,,,
Nipomo.A,20170213,2359,0,,69,47,,,,,,,58,56,,335,,,
Nipomo.A,20170214,2359,0,,73,48,,,,,,,58,56,,360,,,
Nipomo.A,20170215,2359,0,,75,45,,,,,,,58,56,,278,,,
Nipomo.A,20170216,2359,0.38,,59,48,,,,,,,58,56,,53,,,
Nipomo.A,20170217,2359,2.15,,59,53,,,,,,,57,56,,25,,,
Nipomo.A,20170218,2359,0.51,,59,49,,,,,,,57,56,,156,,,
Nipomo.A,20170219,2359,0.22,,60,45,,,,,,,57,56,,222,,,
Nipomo.A,20170220,2359,1,,62,54,,,,,,,57,56,,65,,,
Nipomo.A,20170221,2359,0.84,,65,53,,,,,,,59,57,,221,,,
Nipomo.A,20170222,2359,0.19,,60,42,,,,,,,58,57,,373,,,
Nipomo.A,20170223,2359,0,,57,42,,,0,0,,,57,55,,400,0.1,,
Nipomo.A,20170224,2359,0,,58,39,,,0,0,,,54,53,,372,0.11,84,45
Nipomo.A,20170225,2359,0,,53,33,,,0,0,,,54,52,,176,0.04,93,56
Nipomo.A,20170226,2359,0.07,,60,42,,,0,0,,,54,52,,283,0.07,97,65
Nipomo.A,20170227,2359,0,,59,44,,,0,0,,,55,53,,342,0.09,95,61
